unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1667955600,2022/11/9 1:00,BTC/USDT,18335,18494,18326,18326,0.99023415,18147.03103
1667952000,2022/11/9 0:00,BTC/USDT,18509,18571,18346,18357,0.97466232,17891.87621
1667948400,2022/11/8 23:00,BTC/USDT,18449,18621,18397,18541,1.26383039,23432.67926
1667944800,2022/11/8 22:00,BTC/USDT,18662,18704,18476,18476,33.27403543,614771.0786
1667941200,2022/11/8 21:00,BTC/USDT,18194,18707,18194,18707,1.701011,31820.81278
1667937600,2022/11/8 20:00,BTC/USDT,18285,18447,17854,18141,54.4573836,987911.3959
1667934000,2022/11/8 19:00,BTC/USDT,18583,20200,17180,18373,27.29318461,501457.6808
1667930400,2022/11/8 18:00,BTC/USDT,19350,19475,18438,18609,75.41698363,1403434.648
1667926800,2022/11/8 17:00,BTC/USDT,20417,20418,19347,19347,4.29529307,83101.03503
1667923200,2022/11/8 16:00,BTC/USDT,19521,20659,19497,20414,15.96594527,325928.8067
1667919600,2022/11/8 15:00,BTC/USDT,19413,19515,19300,19515,5.67396745,110727.4748
1667916000,2022/11/8 14:00,BTC/USDT,19527,19637,19319,19432,13.91276607,270352.8703
1667912400,2022/11/8 13:00,BTC/USDT,19720,19720,19546,19557,5.42046806,106008.0938
1667908800,2022/11/8 12:00,BTC/USDT,19697,19739,19657,19725,2.57694125,50830.16616
1667905200,2022/11/8 11:00,BTC/USDT,19683,19723,19611,19696,2.39039762,47081.27152
1667901600,2022/11/8 10:00,BTC/USDT,19768,19795,19648,19684,1.25149108,24634.35042
1667898000,2022/11/8 9:00,BTC/USDT,19725,19781,19712,19776,0.20950348,4143.14082
1667894400,2022/11/8 8:00,BTC/USDT,19794,19794,19681,19735,0.26744891,5278.104239
1667890800,2022/11/8 7:00,BTC/USDT,19790,19854,19732,19826,0.72980828,14469.17896
1667887200,2022/11/8 6:00,BTC/USDT,19681,19852,19675,19785,2.81384119,55671.84794
1667883600,2022/11/8 5:00,BTC/USDT,19627,19709,19357,19695,8.47109329,166838.1823
1667880000,2022/11/8 4:00,BTC/USDT,20121,20219,19611,19661,3.98271102,78304.08136
1667876400,2022/11/8 3:00,BTC/USDT,20437,20531,20113,20162,12.08896174,243737.6466
1667872800,2022/11/8 2:00,BTC/USDT,20626,20666,20427,20443,2.25117664,46020.80405
1667869200,2022/11/8 1:00,BTC/USDT,20510,20638,20499,20631,2.52550157,52103.62289
1667865600,2022/11/8 0:00,BTC/USDT,20596,20625,20495,20512,2.31068035,47396.67534
1667862000,2022/11/7 23:00,BTC/USDT,20476,20602,20476,20597,0.89543291,18443.23165
1667858400,2022/11/7 22:00,BTC/USDT,20672,20674,20400,20476,5.426225,111107.3831
1667854800,2022/11/7 21:00,BTC/USDT,20788,20807,20630,20678,0.81949597,16945.53767
1667851200,2022/11/7 20:00,BTC/USDT,20856,20894,20799,20803,0.37205597,7739.880344
1667847600,2022/11/7 19:00,BTC/USDT,20735,20888,20735,20848,0.30390592,6335.83062
1667844000,2022/11/7 18:00,BTC/USDT,20710,20730,20698,20705,0.28521236,5905.321914
1667840400,2022/11/7 17:00,BTC/USDT,20663,20719,20660,20676,0.94366805,19511.2806
1667836800,2022/11/7 16:00,BTC/USDT,20773,20797,20674,20685,0.54170564,11205.18116
1667833200,2022/11/7 15:00,BTC/USDT,20676,20769,20672,20769,1.64839896,34235.598
1667829600,2022/11/7 14:00,BTC/USDT,20720,20766,20614,20631,2.14428756,44238.79665
1667826000,2022/11/7 13:00,BTC/USDT,20765,20779,20699,20734,1.65616332,34338.89028
1667822400,2022/11/7 12:00,BTC/USDT,20737,20771,20692,20761,3.22689114,66993.48696
1667818800,2022/11/7 11:00,BTC/USDT,20759,20782,20728,20735,1.82439516,37828.83364
1667815200,2022/11/7 10:00,BTC/USDT,20739,20818,20738,20758,3.71249228,77063.91475
1667811600,2022/11/7 9:00,BTC/USDT,20717,20753,20687,20687,8.58756272,177650.91
1667808000,2022/11/7 8:00,BTC/USDT,20609,20723,20569,20714,2.16831574,44914.49224
1667804400,2022/11/7 7:00,BTC/USDT,20853,20857,20607,20614,6.95686785,143408.8739
1667800800,2022/11/7 6:00,BTC/USDT,20858,20889,20797,20858,1.58281428,33014.34025
1667797200,2022/11/7 5:00,BTC/USDT,20892,20913,20845,20860,1.14752603,23937.39299
1667793600,2022/11/7 4:00,BTC/USDT,20909,20911,20819,20891,1.61603764,33760.64234
1667790000,2022/11/7 3:00,BTC/USDT,20948,20948,20892,20906,1.02800209,21491.41169
1667786400,2022/11/7 2:00,BTC/USDT,20985,21050,20971,20986,0.94819798,19898.88281
1667782800,2022/11/7 1:00,BTC/USDT,20891,20983,20832,20972,1.33119588,27917.84
1667779200,2022/11/7 0:00,BTC/USDT,20905,20950,20867,20892,3.85443124,80526.77747
1667775600,2022/11/6 23:00,BTC/USDT,21121,21129,20884,20905,6.50018781,135886.4262
1667772000,2022/11/6 22:00,BTC/USDT,21119,21160,21061,21135,2.27812451,48148.16152
1667768400,2022/11/6 21:00,BTC/USDT,21202,21202,21095,21122,1.05597746,22304.35591
1667764800,2022/11/6 20:00,BTC/USDT,21184,21200,21160,21192,0.66055203,13998.41862
1667761200,2022/11/6 19:00,BTC/USDT,21226,21226,21168,21188,0.75424827,15981.01234
1667757600,2022/11/6 18:00,BTC/USDT,21242,21244,21199,21221,0.94321326,20015.92859
1667754000,2022/11/6 17:00,BTC/USDT,21257,21277,21245,21245,0.13954784,2964.693861
1667750400,2022/11/6 16:00,BTC/USDT,21241,21271,21160,21261,1.96385615,41753.54561
1667746800,2022/11/6 15:00,BTC/USDT,21240,21285,21238,21241,0.66148326,14050.56593
1667743200,2022/11/6 14:00,BTC/USDT,21208,21254,21194,21227,0.54261796,11518.15144
1667739600,2022/11/6 13:00,BTC/USDT,21240,21240,21213,21217,0.26772953,5680.417438
1667736000,2022/11/6 12:00,BTC/USDT,21251,21263,21220,21234,0.22043069,4680.625271
1667732400,2022/11/6 11:00,BTC/USDT,21262,21270,21193,21255,1.23462795,26242.01708
1667728800,2022/11/6 10:00,BTC/USDT,21235,21269,21235,21263,0.13059106,2776.757709
1667725200,2022/11/6 9:00,BTC/USDT,21253,21292,21248,21248,0.84359405,17924.68637
1667721600,2022/11/6 8:00,BTC/USDT,21201,21285,21181,21285,0.1084137,2307.585605
1667718000,2022/11/6 7:00,BTC/USDT,21178,21196,21168,21190,0.26358331,5585.330339
1667714400,2022/11/6 6:00,BTC/USDT,21152,21186,21150,21156,0.17166679,3631.782609
1667710800,2022/11/6 5:00,BTC/USDT,21226,21226,21148,21158,0.1546653,3272.408417
1667707200,2022/11/6 4:00,BTC/USDT,21230,21237,21220,21220,0.06427298,1363.872636
1667703600,2022/11/6 3:00,BTC/USDT,21239,21247,21211,21234,0.32404489,6880.769194
1667700000,2022/11/6 2:00,BTC/USDT,21196,21279,21196,21247,2.09960102,44610.22287
1667696400,2022/11/6 1:00,BTC/USDT,21321,21333,21192,21192,1.23624881,26198.58478
1667692800,2022/11/6 0:00,BTC/USDT,21302,21362,21282,21323,1.42613865,30409.55443
1667689200,2022/11/5 23:00,BTC/USDT,21296,21317,21233,21293,2.58181861,54974.66366
1667685600,2022/11/5 22:00,BTC/USDT,21342,21342,21296,21296,0.07954245,1693.936015
1667682000,2022/11/5 21:00,BTC/USDT,21340,21352,21330,21344,0.43282154,9238.14295
1667678400,2022/11/5 20:00,BTC/USDT,21330,21347,21330,21347,0.10706951,2285.61283
1667674800,2022/11/5 19:00,BTC/USDT,21290,21337,21290,21324,1.62212814,34590.26046
1667671200,2022/11/5 18:00,BTC/USDT,21323,21323,21269,21275,0.52513554,11172.25861
1667667600,2022/11/5 17:00,BTC/USDT,21305,21323,21285,21315,0.12236112,2608.127273
1667664000,2022/11/5 16:00,BTC/USDT,21313,21344,21302,21320,0.39441698,8408.970014
1667660400,2022/11/5 15:00,BTC/USDT,21281,21353,21279,21298,0.30434209,6481.877833
1667656800,2022/11/5 14:00,BTC/USDT,21291,21326,21212,21279,1.35600479,28854.42593
1667653200,2022/11/5 13:00,BTC/USDT,21298,21320,21255,21279,0.39551134,8416.085804
1667649600,2022/11/5 12:00,BTC/USDT,21401,21415,21288,21304,1.60419333,34175.7347
1667646000,2022/11/5 11:00,BTC/USDT,21318,21420,21318,21393,2.14858847,45964.75314
1667642400,2022/11/5 10:00,BTC/USDT,21293,21318,21291,21318,0.25854982,5511.765063
1667638800,2022/11/5 9:00,BTC/USDT,21309,21319,21240,21288,1.18788337,25287.66118
1667635200,2022/11/5 8:00,BTC/USDT,21371,21371,21242,21289,1.03118889,21952.98028
1667631600,2022/11/5 7:00,BTC/USDT,21401,21407,21377,21387,1.60131081,34247.23429
1667628000,2022/11/5 6:00,BTC/USDT,21391,21422,21391,21411,0.2221386,4756.209565
1667624400,2022/11/5 5:00,BTC/USDT,21374,21428,21374,21402,0.93048591,19914.25945
1667620800,2022/11/5 4:00,BTC/USDT,21444,21459,21360,21360,0.48328337,10322.93278
1667617200,2022/11/5 3:00,BTC/USDT,21391,21457,21391,21443,0.94324224,20225.94335
1667613600,2022/11/5 2:00,BTC/USDT,21380,21402,21350,21380,0.46481692,9937.78575
1667610000,2022/11/5 1:00,BTC/USDT,21433,21433,21324,21367,0.79417727,16969.18573
1667606400,2022/11/5 0:00,BTC/USDT,21155,21436,21080,21426,3.80425336,81509.93249
1667602800,2022/11/4 23:00,BTC/USDT,21177,21198,21126,21153,0.26782899,5665.386625
1667599200,2022/11/4 22:00,BTC/USDT,21197,21199,21137,21177,1.00792169,21344.75763
1667595600,2022/11/4 21:00,BTC/USDT,21130,21188,21075,21171,0.85115462,18019.79446
1667592000,2022/11/4 20:00,BTC/USDT,21094,21139,21054,21129,4.07719954,86147.14908
1667588400,2022/11/4 19:00,BTC/USDT,20951,21088,20923,21085,1.39565937,29427.47782
1667584800,2022/11/4 18:00,BTC/USDT,20772,21020,20732,20964,0.70089187,14693.49716
1667581200,2022/11/4 17:00,BTC/USDT,20774,20817,20686,20789,1.32772855,27602.14883
1667577600,2022/11/4 16:00,BTC/USDT,20861,20894,20699,20784,1.26687029,26330.63211
1667574000,2022/11/4 15:00,BTC/USDT,21243,21244,20844,20844,3.28028899,68374.34371
1667570400,2022/11/4 14:00,BTC/USDT,20766,21242,20762,21199,15.68828794,332576.016
1667566800,2022/11/4 13:00,BTC/USDT,20750,20893,20690,20728,4.31472275,89435.57316
1667563200,2022/11/4 12:00,BTC/USDT,20522,20743,20386,20737,4.93689153,102376.3197
1667559600,2022/11/4 11:00,BTC/USDT,20650,20650,20581,20581,0.63862176,13143.47444
1667556000,2022/11/4 10:00,BTC/USDT,20581,20660,20550,20641,0.43266781,8930.696266
1667552400,2022/11/4 9:00,BTC/USDT,20597,20624,20568,20568,2.59451895,53364.06576
1667548800,2022/11/4 8:00,BTC/USDT,20618,20645,20590,20590,0.49793888,10252.56154
1667545200,2022/11/4 7:00,BTC/USDT,20612,20620,20548,20614,5.53885422,114177.9409
1667541600,2022/11/4 6:00,BTC/USDT,20444,20664,20444,20603,0.97661917,20121.28476
1667538000,2022/11/4 5:00,BTC/USDT,20330,20487,20323,20458,1.84437065,37732.13476
1667534400,2022/11/4 4:00,BTC/USDT,20312,20349,20310,20327,0.58803096,11952.90532
1667530800,2022/11/4 3:00,BTC/USDT,20319,20328,20286,20327,0.63889467,12986.81196
1667527200,2022/11/4 2:00,BTC/USDT,20290,20322,20282,20322,0.8520072,17314.49032
1667523600,2022/11/4 1:00,BTC/USDT,20280,20314,20242,20283,0.63443629,12868.27127
1667520000,2022/11/4 0:00,BTC/USDT,20200,20301,20184,20279,2.89332592,58673.75633
1667516400,2022/11/3 23:00,BTC/USDT,20208,20216,20167,20200,0.5253558,10612.18716
1667512800,2022/11/3 22:00,BTC/USDT,20261,20271,20142,20187,3.24872454,65582.00229
1667509200,2022/11/3 21:00,BTC/USDT,20237,20266,20233,20257,0.98208116,19894.01806
1667505600,2022/11/3 20:00,BTC/USDT,20265,20266,20222,20236,0.77597328,15702.59529
1667502000,2022/11/3 19:00,BTC/USDT,20243,20279,20235,20265,0.778945,15785.32043
1667498400,2022/11/3 18:00,BTC/USDT,20229,20263,20176,20242,1.39613402,28260.54483
1667494800,2022/11/3 17:00,BTC/USDT,20296,20302,20222,20222,1.07795096,21798.32431
1667491200,2022/11/3 16:00,BTC/USDT,20250,20309,20244,20299,1.13252321,22989.08864
1667487600,2022/11/3 15:00,BTC/USDT,20319,20322,20215,20249,0.97813107,19806.17604
1667484000,2022/11/3 14:00,BTC/USDT,20118,20337,20083,20322,3.22987302,65637.47951
1667480400,2022/11/3 13:00,BTC/USDT,20119,20214,20104,20110,2.75327511,55368.36246
1667476800,2022/11/3 12:00,BTC/USDT,20116,20180,20031,20116,7.3735951,148327.239
1667473200,2022/11/3 11:00,BTC/USDT,20269,20278,20043,20124,2.313979,46566.5134
1667469600,2022/11/3 10:00,BTC/USDT,20325,20335,20256,20268,1.73881913,35242.38613
1667466000,2022/11/3 9:00,BTC/USDT,20298,20336,20288,20311,1.17822814,23930.99175
1667462400,2022/11/3 8:00,BTC/USDT,20309,20333,20267,20301,0.75263796,15279.30323
1667458800,2022/11/3 7:00,BTC/USDT,20321,20363,20280,20307,1.20196195,24408.24132
1667455200,2022/11/3 6:00,BTC/USDT,20375,20375,20316,20318,0.60410244,12274.15338
1667451600,2022/11/3 5:00,BTC/USDT,20357,20382,20341,20382,0.40019466,8156.76756
1667448000,2022/11/3 4:00,BTC/USDT,20313,20391,20313,20376,1.82554789,37197.36381
1667444400,2022/11/3 3:00,BTC/USDT,20292,20344,20292,20314,2.03421015,41322.94499
1667440800,2022/11/3 2:00,BTC/USDT,20301,20340,20280,20280,0.74018883,15011.02947
1667437200,2022/11/3 1:00,BTC/USDT,20209,20337,20195,20304,1.31286428,26656.39634
1667433600,2022/11/3 0:00,BTC/USDT,20148,20209,20118,20200,1.22852045,24816.11309
1667430000,2022/11/2 23:00,BTC/USDT,20098,20165,20081,20151,0.75547437,15223.56403
1667426400,2022/11/2 22:00,BTC/USDT,20153,20169,20066,20084,1.12289304,22552.18382
1667422800,2022/11/2 21:00,BTC/USDT,20163,20183,20081,20142,11.17287685,225044.0855
1667419200,2022/11/2 20:00,BTC/USDT,20218,20275,20093,20184,4.12670632,83293.44036
1667415600,2022/11/2 19:00,BTC/USDT,20459,20548,20129,20255,3.94554481,79917.01013
1667412000,2022/11/2 18:00,BTC/USDT,20336,20801,20202,20469,13.86471995,283796.9527
1667408400,2022/11/2 17:00,BTC/USDT,20526,20526,20396,20415,0.44372423,9058.630155
1667404800,2022/11/2 16:00,BTC/USDT,20409,20541,20378,20528,0.94180027,19333.27594
1667401200,2022/11/2 15:00,BTC/USDT,20434,20434,20403,20415,0.45859947,9362.30818
1667397600,2022/11/2 14:00,BTC/USDT,20401,20461,20393,20432,2.09576007,42820.56975
1667394000,2022/11/2 13:00,BTC/USDT,20395,20425,20361,20400,2.24679242,45834.56537
1667390400,2022/11/2 12:00,BTC/USDT,20437,20443,20358,20396,4.3002764,87708.43745
1667386800,2022/11/2 11:00,BTC/USDT,20430,20459,20426,20434,2.36774119,48382.42348
1667383200,2022/11/2 10:00,BTC/USDT,20464,20464,20358,20410,3.19383846,65186.24297
1667379600,2022/11/2 9:00,BTC/USDT,20511,20541,20416,20461,1.95697954,40041.75837
1667376000,2022/11/2 8:00,BTC/USDT,20425,20498,20409,20498,0.54281161,11126.55238
1667372400,2022/11/2 7:00,BTC/USDT,20480,20484,20358,20423,1.21127151,24737.79805
1667368800,2022/11/2 6:00,BTC/USDT,20487,20488,20460,20476,1.03397765,21171.72636
1667365200,2022/11/2 5:00,BTC/USDT,20541,20561,20482,20486,1.04192133,21344.80037
1667361600,2022/11/2 4:00,BTC/USDT,20522,20553,20513,20521,1.6396626,33647.51621
1667358000,2022/11/2 3:00,BTC/USDT,20516,20550,20497,20521,0.56530305,11600.58389
1667354400,2022/11/2 2:00,BTC/USDT,20508,20530,20468,20521,0.64285478,13192.02294
1667350800,2022/11/2 1:00,BTC/USDT,20513,20531,20504,20510,0.33962309,6965.669576
1667347200,2022/11/2 0:00,BTC/USDT,20486,20537,20406,20516,2.56970529,52720.07373
1667343600,2022/11/1 23:00,BTC/USDT,20477,20498,20471,20482,2.28428934,46786.81426
1667340000,2022/11/1 22:00,BTC/USDT,20485,20485,20433,20463,0.25320452,5181.324093
1667336400,2022/11/1 21:00,BTC/USDT,20467,20481,20467,20481,0.06425294,1315.964464
1667332800,2022/11/1 20:00,BTC/USDT,20444,20482,20442,20482,0.23362089,4785.023069
1667329200,2022/11/1 19:00,BTC/USDT,20492,20492,20435,20451,0.20025413,4095.397213
1667325600,2022/11/1 18:00,BTC/USDT,20449,20463,20423,20463,0.17900911,3663.063418
1667322000,2022/11/1 17:00,BTC/USDT,20415,20452,20414,20420,0.47187868,9635.762646
1667318400,2022/11/1 16:00,BTC/USDT,20449,20480,20390,20402,1.62834363,33221.46674
1667314800,2022/11/1 15:00,BTC/USDT,20403,20463,20403,20448,0.9000355,18403.9259
1667311200,2022/11/1 14:00,BTC/USDT,20390,20475,20360,20398,0.66375646,13539.30427
1667307600,2022/11/1 13:00,BTC/USDT,20535,20546,20352,20426,1.54380835,31533.82936
1667304000,2022/11/1 12:00,BTC/USDT,20530,20566,20477,20548,0.59890821,12306.3659
1667300400,2022/11/1 11:00,BTC/USDT,20618,20618,20492,20531,0.88889532,18249.90981
1667296800,2022/11/1 10:00,BTC/USDT,20592,20650,20575,20618,0.73874024,15231.34627
1667293200,2022/11/1 9:00,BTC/USDT,20589,20672,20562,20598,1.94817754,40128.56097
1667289600,2022/11/1 8:00,BTC/USDT,20594,20641,20581,20581,0.73282408,15082.25239
1667286000,2022/11/1 7:00,BTC/USDT,20630,20645,20558,20602,0.64775278,13345.00277
1667282400,2022/11/1 6:00,BTC/USDT,20538,20658,20525,20622,0.90246675,18610.66932
1667278800,2022/11/1 5:00,BTC/USDT,20502,20553,20492,20526,1.20817783,24799.05814
1667275200,2022/11/1 4:00,BTC/USDT,20488,20518,20476,20500,2.08593569,42761.68165
1667271600,2022/11/1 3:00,BTC/USDT,20572,20572,20483,20501,0.21365156,4380.070632
1667268000,2022/11/1 2:00,BTC/USDT,20523,20581,20494,20576,2.14540433,44143.83949
1667264400,2022/11/1 1:00,BTC/USDT,20465,20549,20465,20502,0.37295082,7646.237712
1667260800,2022/11/1 0:00,BTC/USDT,20484,20500,20447,20447,0.58929135,12049.24023
1667257200,2022/10/31 23:00,BTC/USDT,20484,20504,20471,20497,0.23068158,4728.280345
1667253600,2022/10/31 22:00,BTC/USDT,20436,20490,20409,20481,0.3215517,6585.700368
1667250000,2022/10/31 21:00,BTC/USDT,20408,20433,20404,20433,0.56806918,11607.35755
1667246400,2022/10/31 20:00,BTC/USDT,20384,20407,20384,20407,0.01174199,239.6187899
1667242800,2022/10/31 19:00,BTC/USDT,20432,20432,20380,20387,0.16384243,3340.25562
1667239200,2022/10/31 18:00,BTC/USDT,20375,20465,20365,20443,0.74365141,15202.46577
1667235600,2022/10/31 17:00,BTC/USDT,20368,20415,20363,20363,0.39034906,7948.677909
1667232000,2022/10/31 16:00,BTC/USDT,20397,20515,20349,20365,0.7256236,14777.32461
1667228400,2022/10/31 15:00,BTC/USDT,20344,20458,20303,20386,2.15398665,43911.17185
1667224800,2022/10/31 14:00,BTC/USDT,20317,20425,20266,20335,4.77474327,97094.4044
1667221200,2022/10/31 13:00,BTC/USDT,20690,20754,20312,20329,4.51119914,91708.16732
1667217600,2022/10/31 12:00,BTC/USDT,20736,20744,20653,20691,2.84760343,58919.76257
1667214000,2022/10/31 11:00,BTC/USDT,20752,20816,20722,20724,0.81542781,16898.92593
1667210400,2022/10/31 10:00,BTC/USDT,20716,20832,20699,20754,0.93935138,19495.29854
1667206800,2022/10/31 9:00,BTC/USDT,20464,20735,20464,20709,1.41751245,29355.26533
1667203200,2022/10/31 8:00,BTC/USDT,20487,20487,20458,20467,0.19230382,3935.882284
1667199600,2022/10/31 7:00,BTC/USDT,20494,20511,20489,20511,0.18750765,3845.969409
1667196000,2022/10/31 6:00,BTC/USDT,20524,20534,20469,20476,0.2617637,5359.873521
1667192400,2022/10/31 5:00,BTC/USDT,20577,20577,20538,20538,0.08320888,1708.943977
1667188800,2022/10/31 4:00,BTC/USDT,20532,20532,20532,20532,0,0
1667185200,2022/10/31 3:00,BTC/USDT,20485,20532,20485,20532,0.04622629,949.1181863
1667181600,2022/10/31 2:00,BTC/USDT,20455,20485,20424,20447,0.68674977,14041.97255
1667178000,2022/10/31 1:00,BTC/USDT,20568,20568,20475,20487,3.18092542,65167.61908
1667174400,2022/10/31 0:00,BTC/USDT,20642,20653,20538,20538,0.39652394,8143.80868
1667170800,2022/10/30 23:00,BTC/USDT,20574,20595,20574,20595,0.1310664,2699.312508
1667167200,2022/10/30 22:00,BTC/USDT,20642,20642,20519,20568,1.58906089,32683.80439
1667163600,2022/10/30 21:00,BTC/USDT,20692,20695,20670,20670,0.223672,4623.30024
1667160000,2022/10/30 20:00,BTC/USDT,20682,20699,20682,20699,0.05025252,1040.176911
1667156400,2022/10/30 19:00,BTC/USDT,20669,20681,20614,20644,3.32999766,68744.47169
1667152800,2022/10/30 18:00,BTC/USDT,20646,20685,20646,20681,0.26091041,5395.888189
1667149200,2022/10/30 17:00,BTC/USDT,20618,20670,20592,20670,1.40484823,29038.21291
1667145600,2022/10/30 16:00,BTC/USDT,20678,20691,20570,20579,3.44353312,70864.46808
1667142000,2022/10/30 15:00,BTC/USDT,20734,20736,20662,20670,1.63594124,33814.90543
1667138400,2022/10/30 14:00,BTC/USDT,20656,20738,20648,20738,1.12342138,23297.51258
1667134800,2022/10/30 13:00,BTC/USDT,20730,20730,20632,20648,1.27180704,26260.27176
1667131200,2022/10/30 12:00,BTC/USDT,20762,20775,20668,20740,0.42421788,8798.278831
1667127600,2022/10/30 11:00,BTC/USDT,20718,20773,20695,20773,0.24602518,5110.681064
1667124000,2022/10/30 10:00,BTC/USDT,20673,20714,20673,20695,0.73434172,15197.2019
1667120400,2022/10/30 9:00,BTC/USDT,20788,20815,20642,20706,2.07000905,42861.60739
1667116800,2022/10/30 8:00,BTC/USDT,20849,20886,20728,20775,0.63297405,13150.03589
1667113200,2022/10/30 7:00,BTC/USDT,20908,20922,20840,20853,0.97050937,20238.03189
1667109600,2022/10/30 6:00,BTC/USDT,20804,20896,20796,20894,1.09402225,22858.50089
1667106000,2022/10/30 5:00,BTC/USDT,20749,20801,20749,20792,0.6475314,13463.47287
1667102400,2022/10/30 4:00,BTC/USDT,20776,20777,20744,20747,1.17014387,24276.97487
1667098800,2022/10/30 3:00,BTC/USDT,20773,20799,20771,20771,1.09953133,22838.36526
1667095200,2022/10/30 2:00,BTC/USDT,20781,20791,20750,20759,2.12603279,44134.31469
1667091600,2022/10/30 1:00,BTC/USDT,20710,20774,20702,20774,3.64123081,75642.92885
1667088000,2022/10/30 0:00,BTC/USDT,20812,20827,20708,20708,8.36197254,173159.7274
1667084400,2022/10/29 23:00,BTC/USDT,20758,20816,20750,20814,0.55295967,11509.30257
1667080800,2022/10/29 22:00,BTC/USDT,20844,20864,20715,20750,6.35135434,131790.6026
1667077200,2022/10/29 21:00,BTC/USDT,20861,20904,20853,20853,3.78304795,78887.8989
